agent,task_id,success
meta-llama__Llama-2-13b-chat-hf,813,0.0
meta-llama__Llama-2-13b-chat-hf,814,0.0
meta-llama__Llama-2-13b-chat-hf,815,0.0
meta-llama__Llama-2-13b-chat-hf,816,0.0
meta-llama__Llama-2-13b-chat-hf,817,0.0
meta-llama__Llama-2-13b-chat-hf,818,0.0
meta-llama__Llama-2-13b-chat-hf,819,0.0
meta-llama__Llama-2-13b-chat-hf,820,0.0
meta-llama__Llama-2-13b-chat-hf,821,1.0
meta-llama__Llama-2-13b-chat-hf,822,0.0
meta-llama__Llama-2-13b-chat-hf,823,0.0
meta-llama__Llama-2-13b-chat-hf,824,0.0
meta-llama__Llama-2-13b-chat-hf,825,0.0
meta-llama__Llama-2-13b-chat-hf,826,0.0
meta-llama__Llama-2-13b-chat-hf,827,0.0
meta-llama__Llama-2-13b-chat-hf,828,0.0
meta-llama__Llama-2-13b-chat-hf,829,0.0
meta-llama__Llama-2-13b-chat-hf,830,0.0
meta-llama__Llama-2-13b-chat-hf,831,0.0
meta-llama__Llama-2-13b-chat-hf,832,0.0
meta-llama__Llama-2-13b-chat-hf,833,0.0
meta-llama__Llama-2-13b-chat-hf,834,0.0
meta-llama__Llama-2-13b-chat-hf,835,0.0
meta-llama__Llama-2-13b-chat-hf,836,0.0
meta-llama__Llama-2-13b-chat-hf,837,0.0
meta-llama__Llama-2-13b-chat-hf,838,0.0
meta-llama__Llama-2-13b-chat-hf,839,0.0
meta-llama__Llama-2-13b-chat-hf,840,0.0
meta-llama__Llama-2-13b-chat-hf,841,0.0
meta-llama__Llama-2-13b-chat-hf,842,0.0
meta-llama__Llama-2-13b-chat-hf,843,0.0
meta-llama__Llama-2-13b-chat-hf,844,0.0
meta-llama__Llama-2-13b-chat-hf,845,0.0
meta-llama__Llama-2-13b-chat-hf,846,0.0
meta-llama__Llama-2-13b-chat-hf,847,0.0
meta-llama__Llama-2-13b-chat-hf,848,0.0
meta-llama__Llama-2-13b-chat-hf,849,0.0
meta-llama__Llama-2-13b-chat-hf,850,0.0
meta-llama__Llama-2-13b-chat-hf,851,0.0
meta-llama__Llama-2-13b-chat-hf,852,0.0
meta-llama__Llama-2-13b-chat-hf,853,0.0
meta-llama__Llama-2-13b-chat-hf,854,1.0
meta-llama__Llama-2-13b-chat-hf,855,0.0
meta-llama__Llama-2-13b-chat-hf,856,0.0
meta-llama__Llama-2-13b-chat-hf,857,0.0
meta-llama__Llama-2-13b-chat-hf,858,0.0
meta-llama__Llama-2-13b-chat-hf,859,0.0
meta-llama__Llama-2-13b-chat-hf,860,0.0
meta-llama__Llama-2-13b-chat-hf,861,0.0
meta-llama__Llama-2-13b-chat-hf,862,1.0
meta-llama__Llama-2-13b-chat-hf,863,0.0
meta-llama__Llama-2-13b-chat-hf,864,0.0
meta-llama__Llama-2-13b-chat-hf,865,0.0
meta-llama__Llama-2-13b-chat-hf,866,0.0
meta-llama__Llama-2-13b-chat-hf,867,0.0
meta-llama__Llama-2-13b-chat-hf,868,0.0
meta-llama__Llama-2-13b-chat-hf,869,1.0
meta-llama__Llama-2-13b-chat-hf,870,0.0
meta-llama__Llama-2-13b-chat-hf,871,1.0
meta-llama__Llama-2-13b-chat-hf,872,0.0
meta-llama__Llama-2-13b-chat-hf,873,0.0
meta-llama__Llama-2-13b-chat-hf,874,0.0
meta-llama__Llama-2-13b-chat-hf,875,0.0
meta-llama__Llama-2-13b-chat-hf,876,0.0
meta-llama__Llama-2-13b-chat-hf,877,0.0
meta-llama__Llama-2-13b-chat-hf,878,0.0
meta-llama__Llama-2-13b-chat-hf,879,0.0
meta-llama__Llama-2-13b-chat-hf,880,0.0
meta-llama__Llama-2-13b-chat-hf,881,1.0
meta-llama__Llama-2-13b-chat-hf,882,0.0
meta-llama__Llama-2-13b-chat-hf,883,0.0
meta-llama__Llama-2-13b-chat-hf,884,0.0
meta-llama__Llama-2-13b-chat-hf,885,0.0
meta-llama__Llama-2-13b-chat-hf,886,0.0
meta-llama__Llama-2-13b-chat-hf,887,0.0
meta-llama__Llama-2-13b-chat-hf,888,0.0
meta-llama__Llama-2-13b-chat-hf,889,0.0
meta-llama__Llama-2-13b-chat-hf,890,0.0
meta-llama__Llama-2-13b-chat-hf,891,0.0
meta-llama__Llama-2-13b-chat-hf,892,0.0
meta-llama__Llama-2-13b-chat-hf,893,1.0
meta-llama__Llama-2-13b-chat-hf,894,0.0
meta-llama__Llama-2-13b-chat-hf,895,0.0
meta-llama__Llama-2-13b-chat-hf,896,0.0
meta-llama__Llama-2-13b-chat-hf,897,0.0
meta-llama__Llama-2-13b-chat-hf,898,0.0
meta-llama__Llama-2-13b-chat-hf,899,0.0
meta-llama__Llama-2-13b-chat-hf,900,0.0
meta-llama__Llama-2-13b-chat-hf,901,0.0
meta-llama__Llama-2-13b-chat-hf,902,0.0
meta-llama__Llama-2-13b-chat-hf,903,1.0
meta-llama__Llama-2-13b-chat-hf,904,0.0
meta-llama__Llama-2-13b-chat-hf,905,0.0
meta-llama__Llama-2-13b-chat-hf,906,0.0
meta-llama__Llama-2-13b-chat-hf,907,1.0
meta-llama__Llama-2-13b-chat-hf,908,0.0
meta-llama__Llama-2-13b-chat-hf,909,0.0
meta-llama__Llama-2-13b-chat-hf,910,0.0
meta-llama__Llama-2-13b-chat-hf,911,0.0
meta-llama__Llama-2-13b-chat-hf,912,0.0
meta-llama__Llama-2-13b-chat-hf,913,0.0
meta-llama__Llama-2-13b-chat-hf,914,1.0
meta-llama__Llama-2-13b-chat-hf,915,0.0
meta-llama__Llama-2-13b-chat-hf,916,0.0
meta-llama__Llama-2-13b-chat-hf,917,0.0
meta-llama__Llama-2-13b-chat-hf,918,0.0
meta-llama__Llama-2-13b-chat-hf,919,0.0
meta-llama__Llama-2-13b-chat-hf,920,0.0
meta-llama__Llama-2-13b-chat-hf,921,0.0
meta-llama__Llama-2-13b-chat-hf,922,0.0
meta-llama__Llama-2-13b-chat-hf,923,0.0
meta-llama__Llama-2-13b-chat-hf,924,0.0
meta-llama__Llama-2-13b-chat-hf,925,0.0
meta-llama__Llama-2-13b-chat-hf,926,0.0
meta-llama__Llama-2-13b-chat-hf,927,1.0
meta-llama__Llama-2-13b-chat-hf,928,0.0
meta-llama__Llama-2-13b-chat-hf,929,0.0
meta-llama__Llama-2-13b-chat-hf,930,0.0
meta-llama__Llama-2-13b-chat-hf,931,0.0
meta-llama__Llama-2-13b-chat-hf,932,0.0
meta-llama__Llama-2-13b-chat-hf,933,0.0
meta-llama__Llama-2-13b-chat-hf,934,0.0
meta-llama__Llama-2-13b-chat-hf,935,0.0
meta-llama__Llama-2-13b-chat-hf,936,0.0
meta-llama__Llama-2-13b-chat-hf,937,1.0
meta-llama__Llama-2-13b-chat-hf,938,0.0
meta-llama__Llama-2-13b-chat-hf,939,1.0
meta-llama__Llama-2-13b-chat-hf,940,1.0
meta-llama__Llama-2-13b-chat-hf,941,1.0
meta-llama__Llama-2-13b-chat-hf,942,0.0
meta-llama__Llama-2-13b-chat-hf,943,1.0
meta-llama__Llama-2-13b-chat-hf,944,0.0
meta-llama__Llama-2-13b-chat-hf,945,0.0
meta-llama__Llama-2-13b-chat-hf,946,1.0
meta-llama__Llama-2-13b-chat-hf,947,0.0
meta-llama__Llama-2-13b-chat-hf,948,0.0
meta-llama__Llama-2-13b-chat-hf,949,0.0
meta-llama__Llama-2-13b-chat-hf,950,0.0
meta-llama__Llama-2-13b-chat-hf,951,0.0
meta-llama__Llama-2-13b-chat-hf,952,1.0
meta-llama__Llama-2-13b-chat-hf,953,0.0
meta-llama__Llama-2-13b-chat-hf,954,0.0
meta-llama__Llama-2-13b-chat-hf,955,0.0
meta-llama__Llama-2-13b-chat-hf,956,0.0
meta-llama__Llama-2-13b-chat-hf,957,0.0
meta-llama__Llama-2-13b-chat-hf,958,0.0
meta-llama__Llama-2-13b-chat-hf,959,0.0
meta-llama__Llama-2-13b-chat-hf,960,0.0
meta-llama__Llama-2-13b-chat-hf,961,0.0
meta-llama__Llama-2-13b-chat-hf,962,0.0
meta-llama__Llama-2-13b-chat-hf,963,0.0
meta-llama__Llama-2-13b-chat-hf,964,0.0
meta-llama__Llama-2-13b-chat-hf,965,0.0
meta-llama__Llama-2-13b-chat-hf,966,0.0
meta-llama__Llama-2-13b-chat-hf,967,0.0
meta-llama__Llama-2-13b-chat-hf,968,0.0
meta-llama__Llama-2-13b-chat-hf,969,0.0
meta-llama__Llama-2-13b-chat-hf,970,0.0
meta-llama__Llama-2-13b-chat-hf,971,0.0
meta-llama__Llama-2-13b-chat-hf,972,0.0
meta-llama__Llama-2-13b-chat-hf,973,0.0
meta-llama__Llama-2-13b-chat-hf,974,0.0
meta-llama__Llama-2-13b-chat-hf,975,1.0
meta-llama__Llama-2-13b-chat-hf,976,0.0
meta-llama__Llama-2-13b-chat-hf,977,0.0
meta-llama__Llama-2-13b-chat-hf,978,0.0
meta-llama__Llama-2-13b-chat-hf,979,1.0
meta-llama__Llama-2-13b-chat-hf,980,0.0
meta-llama__Llama-2-13b-chat-hf,981,0.0
meta-llama__Llama-2-13b-chat-hf,982,0.0
meta-llama__Llama-2-13b-chat-hf,983,0.0
meta-llama__Llama-2-13b-chat-hf,984,1.0
meta-llama__Llama-2-13b-chat-hf,985,0.0
meta-llama__Llama-2-13b-chat-hf,986,0.0
meta-llama__Llama-2-13b-chat-hf,987,1.0
meta-llama__Llama-2-13b-chat-hf,988,1.0
meta-llama__Llama-2-13b-chat-hf,989,0.0
meta-llama__Llama-2-13b-chat-hf,990,0.0
meta-llama__Llama-2-13b-chat-hf,991,0.0
meta-llama__Llama-2-13b-chat-hf,992,0.0
meta-llama__Llama-2-13b-chat-hf,993,0.0
meta-llama__Llama-2-13b-chat-hf,994,0.0
meta-llama__Llama-2-13b-chat-hf,995,0.0
meta-llama__Llama-2-13b-chat-hf,996,0.0
meta-llama__Llama-2-13b-chat-hf,997,0.0
meta-llama__Llama-2-13b-chat-hf,998,0.0
meta-llama__Llama-2-13b-chat-hf,999,0.0
meta-llama__Llama-2-13b-chat-hf,1000,0.0
meta-llama__Llama-2-13b-chat-hf,1001,0.0
meta-llama__Llama-2-13b-chat-hf,1002,0.0
meta-llama__Llama-2-13b-chat-hf,1003,0.0
meta-llama__Llama-2-13b-chat-hf,1004,1.0
meta-llama__Llama-2-13b-chat-hf,1005,0.0
meta-llama__Llama-2-13b-chat-hf,1006,0.0
meta-llama__Llama-2-13b-chat-hf,1007,1.0
meta-llama__Llama-2-13b-chat-hf,1008,0.0
meta-llama__Llama-2-13b-chat-hf,1009,0.0
meta-llama__Llama-2-13b-chat-hf,1010,0.0
meta-llama__Llama-2-13b-chat-hf,1011,0.0
meta-llama__Llama-2-13b-chat-hf,1012,0.0
meta-llama__Llama-2-13b-chat-hf,1013,0.0
meta-llama__Llama-2-13b-chat-hf,1014,0.0
meta-llama__Llama-2-13b-chat-hf,1015,0.0
meta-llama__Llama-2-13b-chat-hf,1016,0.0
meta-llama__Llama-2-13b-chat-hf,1017,1.0
meta-llama__Llama-2-13b-chat-hf,1018,0.0
meta-llama__Llama-2-13b-chat-hf,1019,0.0
meta-llama__Llama-2-13b-chat-hf,1020,0.0
meta-llama__Llama-2-13b-chat-hf,1021,0.0
meta-llama__Llama-2-13b-chat-hf,1022,0.0
meta-llama__Llama-2-13b-chat-hf,1023,0.0
meta-llama__Llama-2-13b-chat-hf,1024,0.0
meta-llama__Llama-2-13b-chat-hf,1025,0.0
meta-llama__Llama-2-13b-chat-hf,1026,0.0
meta-llama__Llama-2-13b-chat-hf,1027,0.0
meta-llama__Llama-2-13b-chat-hf,1028,0.0
meta-llama__Llama-2-13b-chat-hf,1029,1.0
meta-llama__Llama-2-13b-chat-hf,1030,0.0
meta-llama__Llama-2-13b-chat-hf,1031,0.0
meta-llama__Llama-2-13b-chat-hf,1032,0.0
meta-llama__Llama-2-13b-chat-hf,1033,0.0
meta-llama__Llama-2-13b-chat-hf,1034,0.0
meta-llama__Llama-2-13b-chat-hf,1035,0.0
meta-llama__Llama-2-13b-chat-hf,1036,0.0
meta-llama__Llama-2-13b-chat-hf,1037,1.0
meta-llama__Llama-2-13b-chat-hf,1038,0.0
meta-llama__Llama-2-13b-chat-hf,1039,0.0
meta-llama__Llama-2-13b-chat-hf,1040,0.0
meta-llama__Llama-2-13b-chat-hf,1041,0.0
meta-llama__Llama-2-13b-chat-hf,1042,0.0
meta-llama__Llama-2-13b-chat-hf,1043,1.0
meta-llama__Llama-2-13b-chat-hf,1044,1.0
meta-llama__Llama-2-13b-chat-hf,1045,0.0
meta-llama__Llama-2-13b-chat-hf,1046,0.0
meta-llama__Llama-2-13b-chat-hf,1047,0.0
meta-llama__Llama-2-13b-chat-hf,1048,1.0
meta-llama__Llama-2-13b-chat-hf,1049,0.0
meta-llama__Llama-2-13b-chat-hf,1050,0.0
meta-llama__Llama-2-13b-chat-hf,1051,0.0
meta-llama__Llama-2-13b-chat-hf,1052,0.0
meta-llama__Llama-2-13b-chat-hf,1053,0.0
meta-llama__Llama-2-13b-chat-hf,1054,0.0
meta-llama__Llama-2-13b-chat-hf,1055,0.0
meta-llama__Llama-2-13b-chat-hf,1056,0.0
meta-llama__Llama-2-13b-chat-hf,1057,0.0
meta-llama__Llama-2-13b-chat-hf,1058,0.0
meta-llama__Llama-2-13b-chat-hf,1059,0.0
meta-llama__Llama-2-13b-chat-hf,1060,0.0
meta-llama__Llama-2-13b-chat-hf,1061,1.0
meta-llama__Llama-2-13b-chat-hf,1062,0.0
meta-llama__Llama-2-13b-chat-hf,1063,0.0
meta-llama__Llama-2-13b-chat-hf,1064,0.0
meta-llama__Llama-2-13b-chat-hf,1065,0.0
meta-llama__Llama-2-13b-chat-hf,1066,0.0
meta-llama__Llama-2-13b-chat-hf,1067,0.0
meta-llama__Llama-2-13b-chat-hf,1068,0.0
meta-llama__Llama-2-13b-chat-hf,1069,0.0
meta-llama__Llama-2-13b-chat-hf,1070,0.0
meta-llama__Llama-2-13b-chat-hf,1071,0.0
meta-llama__Llama-2-13b-chat-hf,1072,0.0
meta-llama__Llama-2-13b-chat-hf,1073,0.0
meta-llama__Llama-2-13b-chat-hf,1074,0.0
meta-llama__Llama-2-13b-chat-hf,1075,1.0
meta-llama__Llama-2-13b-chat-hf,1076,1.0
meta-llama__Llama-2-13b-chat-hf,1077,1.0
meta-llama__Llama-2-13b-chat-hf,1078,0.0
meta-llama__Llama-2-13b-chat-hf,1079,0.0
meta-llama__Llama-2-13b-chat-hf,1080,1.0
meta-llama__Llama-2-13b-chat-hf,1081,0.0
meta-llama__Llama-2-13b-chat-hf,1082,0.0
meta-llama__Llama-2-13b-chat-hf,1083,1.0
meta-llama__Llama-2-13b-chat-hf,1084,0.0
meta-llama__Llama-2-13b-chat-hf,1085,0.0
meta-llama__Llama-2-13b-chat-hf,1086,0.0
meta-llama__Llama-2-13b-chat-hf,1087,0.0
meta-llama__Llama-2-13b-chat-hf,1088,0.0
meta-llama__Llama-2-13b-chat-hf,1089,1.0
meta-llama__Llama-2-13b-chat-hf,1090,0.0
meta-llama__Llama-2-13b-chat-hf,1091,0.0
meta-llama__Llama-2-13b-chat-hf,1092,0.0
meta-llama__Llama-2-13b-chat-hf,1093,0.0
meta-llama__Llama-2-13b-chat-hf,1094,0.0
meta-llama__Llama-2-13b-chat-hf,1095,0.0
meta-llama__Llama-2-13b-chat-hf,1096,0.0
meta-llama__Llama-2-13b-chat-hf,1097,0.0
meta-llama__Llama-2-13b-chat-hf,1098,0.0
meta-llama__Llama-2-13b-chat-hf,1099,0.0
meta-llama__Llama-2-13b-chat-hf,1100,0.0
meta-llama__Llama-2-13b-chat-hf,1101,0.0
meta-llama__Llama-2-13b-chat-hf,1102,0.0
meta-llama__Llama-2-13b-chat-hf,1103,0.0
meta-llama__Llama-2-13b-chat-hf,1104,1.0
meta-llama__Llama-2-13b-chat-hf,1105,0.0
meta-llama__Llama-2-13b-chat-hf,1106,0.0
meta-llama__Llama-2-13b-chat-hf,1107,0.0
meta-llama__Llama-2-13b-chat-hf,1108,0.0
meta-llama__Llama-2-13b-chat-hf,1109,0.0
meta-llama__Llama-2-13b-chat-hf,1110,0.0
meta-llama__Llama-2-13b-chat-hf,1111,0.0
meta-llama__Llama-2-13b-chat-hf,1112,0.0
meta-llama__Llama-2-13b-chat-hf,1113,0.0
meta-llama__Llama-2-13b-chat-hf,1114,0.0
meta-llama__Llama-2-13b-chat-hf,1115,0.0
meta-llama__Llama-2-13b-chat-hf,1116,0.0
meta-llama__Llama-2-13b-chat-hf,1117,0.0
meta-llama__Llama-2-13b-chat-hf,1118,0.0
meta-llama__Llama-2-13b-chat-hf,1119,1.0
meta-llama__Llama-2-13b-chat-hf,1120,0.0
meta-llama__Llama-2-13b-chat-hf,1121,0.0
meta-llama__Llama-2-13b-chat-hf,1122,1.0
meta-llama__Llama-2-13b-chat-hf,1123,0.0
meta-llama__Llama-2-13b-chat-hf,1124,0.0
meta-llama__Llama-2-13b-chat-hf,1125,0.0
meta-llama__Llama-2-13b-chat-hf,1126,0.0
meta-llama__Llama-2-13b-chat-hf,1127,0.0
meta-llama__Llama-2-13b-chat-hf,1128,0.0
meta-llama__Llama-2-13b-chat-hf,1129,0.0
meta-llama__Llama-2-13b-chat-hf,1130,0.0
meta-llama__Llama-2-13b-chat-hf,1131,0.0
meta-llama__Llama-2-13b-chat-hf,1132,0.0
meta-llama__Llama-2-13b-chat-hf,1133,1.0
meta-llama__Llama-2-13b-chat-hf,1134,0.0
meta-llama__Llama-2-13b-chat-hf,1135,1.0
meta-llama__Llama-2-13b-chat-hf,1136,0.0
meta-llama__Llama-2-13b-chat-hf,1137,0.0
meta-llama__Llama-2-13b-chat-hf,1138,0.0
meta-llama__Llama-2-13b-chat-hf,1139,0.0
meta-llama__Llama-2-13b-chat-hf,1140,1.0
meta-llama__Llama-2-13b-chat-hf,1141,0.0
meta-llama__Llama-2-13b-chat-hf,1142,0.0
meta-llama__Llama-2-13b-chat-hf,1143,0.0
meta-llama__Llama-2-13b-chat-hf,1144,0.0
meta-llama__Llama-2-13b-chat-hf,1145,1.0
meta-llama__Llama-2-13b-chat-hf,1146,0.0
meta-llama__Llama-2-13b-chat-hf,1147,0.0
meta-llama__Llama-2-13b-chat-hf,1148,0.0
meta-llama__Llama-2-13b-chat-hf,1149,0.0
meta-llama__Llama-2-13b-chat-hf,1150,0.0
meta-llama__Llama-2-13b-chat-hf,1151,0.0
meta-llama__Llama-2-13b-chat-hf,1152,0.0
meta-llama__Llama-2-13b-chat-hf,1153,0.0
meta-llama__Llama-2-13b-chat-hf,1154,0.0
meta-llama__Llama-2-13b-chat-hf,1155,0.0
meta-llama__Llama-2-13b-chat-hf,1156,1.0
meta-llama__Llama-2-13b-chat-hf,1157,0.0
meta-llama__Llama-2-13b-chat-hf,1158,0.0
meta-llama__Llama-2-13b-chat-hf,1159,0.0
meta-llama__Llama-2-13b-chat-hf,1160,0.0
meta-llama__Llama-2-13b-chat-hf,1161,1.0
meta-llama__Llama-2-13b-chat-hf,1162,0.0
meta-llama__Llama-2-13b-chat-hf,1163,0.0
meta-llama__Llama-2-13b-chat-hf,1164,1.0
meta-llama__Llama-2-13b-chat-hf,1165,0.0
meta-llama__Llama-2-13b-chat-hf,1166,0.0
meta-llama__Llama-2-13b-chat-hf,1167,0.0
meta-llama__Llama-2-13b-chat-hf,1168,0.0
meta-llama__Llama-2-13b-chat-hf,1169,0.0
meta-llama__Llama-2-13b-chat-hf,1170,1.0
meta-llama__Llama-2-13b-chat-hf,1171,0.0
meta-llama__Llama-2-13b-chat-hf,1172,0.0
meta-llama__Llama-2-13b-chat-hf,1173,0.0
meta-llama__Llama-2-13b-chat-hf,1174,0.0
meta-llama__Llama-2-13b-chat-hf,1175,0.0
meta-llama__Llama-2-13b-chat-hf,1176,0.0
meta-llama__Llama-2-13b-chat-hf,1177,0.0
meta-llama__Llama-2-13b-chat-hf,1178,0.0
meta-llama__Llama-2-13b-chat-hf,1179,0.0
meta-llama__Llama-2-13b-chat-hf,1180,0.0
meta-llama__Llama-2-13b-chat-hf,1181,0.0
meta-llama__Llama-2-13b-chat-hf,1182,0.0
meta-llama__Llama-2-13b-chat-hf,1183,0.0
meta-llama__Llama-2-13b-chat-hf,1184,0.0
meta-llama__Llama-2-13b-chat-hf,1185,0.0
meta-llama__Llama-2-13b-chat-hf,1186,0.0
meta-llama__Llama-2-13b-chat-hf,1187,0.0
meta-llama__Llama-2-13b-chat-hf,1188,0.0
meta-llama__Llama-2-13b-chat-hf,1189,0.0
meta-llama__Llama-2-13b-chat-hf,1190,0.0
meta-llama__Llama-2-13b-chat-hf,1191,0.0
meta-llama__Llama-2-13b-chat-hf,1192,0.0
meta-llama__Llama-2-13b-chat-hf,1193,0.0
meta-llama__Llama-2-13b-chat-hf,1194,0.0
meta-llama__Llama-2-13b-chat-hf,1195,0.0
meta-llama__Llama-2-13b-chat-hf,1196,0.0
meta-llama__Llama-2-13b-chat-hf,1197,0.0
meta-llama__Llama-2-13b-chat-hf,1198,0.0
meta-llama__Llama-2-13b-chat-hf,1199,0.0
meta-llama__Llama-2-13b-chat-hf,1200,0.0
meta-llama__Llama-2-13b-chat-hf,1201,0.0
meta-llama__Llama-2-13b-chat-hf,1202,0.0
meta-llama__Llama-2-13b-chat-hf,1203,1.0
meta-llama__Llama-2-13b-chat-hf,1204,0.0
meta-llama__Llama-2-13b-chat-hf,1205,0.0
meta-llama__Llama-2-13b-chat-hf,1206,0.0
meta-llama__Llama-2-13b-chat-hf,1207,1.0
meta-llama__Llama-2-13b-chat-hf,1208,0.0
meta-llama__Llama-2-13b-chat-hf,1209,0.0
meta-llama__Llama-2-13b-chat-hf,1210,0.0
meta-llama__Llama-2-13b-chat-hf,1211,0.0
meta-llama__Llama-2-13b-chat-hf,1212,0.0
meta-llama__Llama-2-13b-chat-hf,1213,0.0
meta-llama__Llama-2-13b-chat-hf,1214,1.0
meta-llama__Llama-2-13b-chat-hf,1215,1.0
meta-llama__Llama-2-13b-chat-hf,1216,0.0
meta-llama__Llama-2-13b-chat-hf,1217,0.0
meta-llama__Llama-2-13b-chat-hf,1218,0.0
meta-llama__Llama-2-13b-chat-hf,1219,0.0
meta-llama__Llama-2-13b-chat-hf,1220,0.0
meta-llama__Llama-2-13b-chat-hf,1221,0.0
meta-llama__Llama-2-13b-chat-hf,1222,0.0
meta-llama__Llama-2-13b-chat-hf,1223,0.0
meta-llama__Llama-2-13b-chat-hf,1224,0.0
meta-llama__Llama-2-13b-chat-hf,1225,1.0
meta-llama__Llama-2-13b-chat-hf,1226,1.0
meta-llama__Llama-2-13b-chat-hf,1227,0.0
meta-llama__Llama-2-13b-chat-hf,1228,0.0
meta-llama__Llama-2-13b-chat-hf,1229,0.0
meta-llama__Llama-2-13b-chat-hf,1230,0.0
meta-llama__Llama-2-13b-chat-hf,1231,0.0
meta-llama__Llama-2-13b-chat-hf,1232,0.0
meta-llama__Llama-2-13b-chat-hf,1233,0.0
meta-llama__Llama-2-13b-chat-hf,1234,0.0
meta-llama__Llama-2-13b-chat-hf,1235,0.0
meta-llama__Llama-2-13b-chat-hf,1236,0.0
meta-llama__Llama-2-13b-chat-hf,1237,1.0
meta-llama__Llama-2-13b-chat-hf,1238,0.0
meta-llama__Llama-2-13b-chat-hf,1239,0.0
meta-llama__Llama-2-13b-chat-hf,1240,0.0
meta-llama__Llama-2-13b-chat-hf,1241,1.0
meta-llama__Llama-2-13b-chat-hf,1242,0.0
meta-llama__Llama-2-13b-chat-hf,1243,0.0
meta-llama__Llama-2-13b-chat-hf,1244,0.0
meta-llama__Llama-2-13b-chat-hf,1245,0.0
meta-llama__Llama-2-13b-chat-hf,1246,0.0
meta-llama__Llama-2-13b-chat-hf,1247,0.0
meta-llama__Llama-2-13b-chat-hf,1248,0.0
meta-llama__Llama-2-13b-chat-hf,1249,0.0
meta-llama__Llama-2-13b-chat-hf,1250,0.0
meta-llama__Llama-2-13b-chat-hf,1251,1.0
meta-llama__Llama-2-13b-chat-hf,1252,0.0
meta-llama__Llama-2-13b-chat-hf,1253,0.0
meta-llama__Llama-2-13b-chat-hf,1254,0.0
meta-llama__Llama-2-13b-chat-hf,1255,0.0
meta-llama__Llama-2-13b-chat-hf,1256,0.0
meta-llama__Llama-2-13b-chat-hf,1257,1.0
meta-llama__Llama-2-13b-chat-hf,1258,1.0
meta-llama__Llama-2-13b-chat-hf,1259,1.0
meta-llama__Llama-2-13b-chat-hf,1260,0.0
meta-llama__Llama-2-13b-chat-hf,1261,0.0
meta-llama__Llama-2-13b-chat-hf,1262,1.0
meta-llama__Llama-2-13b-chat-hf,1263,0.0
meta-llama__Llama-2-13b-chat-hf,1264,0.0
meta-llama__Llama-2-13b-chat-hf,1265,0.0
meta-llama__Llama-2-13b-chat-hf,1266,1.0
meta-llama__Llama-2-13b-chat-hf,1267,0.0
meta-llama__Llama-2-13b-chat-hf,1268,0.0
meta-llama__Llama-2-13b-chat-hf,1269,0.0
meta-llama__Llama-2-13b-chat-hf,1270,0.0
meta-llama__Llama-2-13b-chat-hf,1271,0.0
meta-llama__Llama-2-13b-chat-hf,1272,1.0
meta-llama__Llama-2-13b-chat-hf,1273,0.0
meta-llama__Llama-2-13b-chat-hf,1274,0.0
meta-llama__Llama-2-13b-chat-hf,1275,0.0
meta-llama__Llama-2-13b-chat-hf,1276,0.0
meta-llama__Llama-2-13b-chat-hf,1277,0.0
meta-llama__Llama-2-13b-chat-hf,1278,0.0
meta-llama__Llama-2-13b-chat-hf,1279,0.0
meta-llama__Llama-2-13b-chat-hf,1280,0.0
meta-llama__Llama-2-13b-chat-hf,1281,0.0
meta-llama__Llama-2-13b-chat-hf,1282,0.0
meta-llama__Llama-2-13b-chat-hf,1283,0.0
meta-llama__Llama-2-13b-chat-hf,1284,0.0
meta-llama__Llama-2-13b-chat-hf,1285,0.0
meta-llama__Llama-2-13b-chat-hf,1286,0.0
meta-llama__Llama-2-13b-chat-hf,1287,0.0
meta-llama__Llama-2-13b-chat-hf,1288,0.0
meta-llama__Llama-2-13b-chat-hf,1289,0.0
meta-llama__Llama-2-13b-chat-hf,1290,0.0
meta-llama__Llama-2-13b-chat-hf,1291,0.0
meta-llama__Llama-2-13b-chat-hf,1292,0.0
meta-llama__Llama-2-13b-chat-hf,1293,0.0
meta-llama__Llama-2-13b-chat-hf,1294,1.0
meta-llama__Llama-2-13b-chat-hf,1295,0.0
meta-llama__Llama-2-13b-chat-hf,1296,0.0
meta-llama__Llama-2-13b-chat-hf,1297,0.0
meta-llama__Llama-2-13b-chat-hf,1298,0.0
meta-llama__Llama-2-13b-chat-hf,1299,0.0
meta-llama__Llama-2-13b-chat-hf,1300,1.0
meta-llama__Llama-2-13b-chat-hf,1301,0.0
meta-llama__Llama-2-13b-chat-hf,1302,1.0
meta-llama__Llama-2-13b-chat-hf,1303,1.0
meta-llama__Llama-2-13b-chat-hf,1304,1.0
meta-llama__Llama-2-13b-chat-hf,1305,0.0
meta-llama__Llama-2-13b-chat-hf,1306,0.0
meta-llama__Llama-2-13b-chat-hf,1307,0.0
meta-llama__Llama-2-13b-chat-hf,1308,0.0
meta-llama__Llama-2-13b-chat-hf,1309,0.0
meta-llama__Llama-2-13b-chat-hf,1310,0.0
meta-llama__Llama-2-13b-chat-hf,1311,0.0
meta-llama__Llama-2-13b-chat-hf,1312,0.0
meta-llama__Llama-2-13b-chat-hf,1313,1.0
meta-llama__Llama-2-13b-chat-hf,1314,1.0
meta-llama__Llama-2-13b-chat-hf,1315,0.0
meta-llama__Llama-2-13b-chat-hf,1316,0.0
meta-llama__Llama-2-13b-chat-hf,1317,0.0
meta-llama__Llama-2-13b-chat-hf,1318,0.0
