a,b,n_full,n_margin,effect_full,effect_margin,delta,abs_delta,sign_flip
meta-llama__Llama-2-13b-hf,mistralai__Mixtral-8x7B-Instruct-v0.1,10042,1448,0.1238797052380004,0.19889502762430938,0.07501532238630898,0.07501532238630898,False
meta-llama__Llama-2-13b-hf,mistralai__Mixtral-8x7B-v0.1,10042,1448,0.14011153156741685,0.2921270718232044,0.15201554025578756,0.15201554025578756,False
meta-llama__Llama-2-13b-hf,tiiuae__falcon-40b,10042,1448,-0.04311890061740689,-0.06698895027624309,-0.023870049658836198,0.023870049658836198,False
meta-llama__Llama-2-13b-hf,tiiuae__falcon-7b,10042,1448,0.028380800637323244,0.0324585635359116,0.004077762898588359,0.004077762898588359,False
meta-llama__Llama-2-70b-hf,meta-llama__Meta-Llama-3-70B,10042,1448,0.1783509261103366,0.24585635359116023,0.06750542748082364,0.06750542748082364,False
meta-llama__Llama-2-70b-hf,meta-llama__Meta-Llama-3-70B-Instruct,10042,1448,0.21559450308703446,0.44337016574585636,0.2277756626588219,0.2277756626588219,False
meta-llama__Llama-2-70b-hf,meta-llama__Meta-Llama-3-8B,10042,1448,0.2539334793865764,0.6401933701657458,0.38625989077916945,0.38625989077916945,False
meta-llama__Llama-2-70b-hf,meta-llama__Meta-Llama-3-8B-Instruct,10042,1448,0.2831109340768771,0.6837016574585635,0.4005907233816864,0.4005907233816864,False
meta-llama__Llama-2-70b-hf,microsoft__Phi-3-mini-4k-instruct,10042,1448,0.253734315873332,0.6049723756906077,0.3512380598172757,0.3512380598172757,False
meta-llama__Llama-2-70b-hf,mistralai__Mistral-7B-Instruct-v0.1,10042,1448,0.11720772754431388,0.16022099447513813,0.043013266930824245,0.043013266930824245,False
meta-llama__Llama-2-70b-hf,mistralai__Mistral-7B-Instruct-v0.2,10042,1448,0.20573590918143797,0.3819060773480663,0.17617016816662834,0.17617016816662834,False
meta-llama__Llama-2-70b-hf,mistralai__Mistral-7B-v0.1,10042,1448,0.04043019318860785,0.058011049723756904,0.017580856535149056,0.017580856535149056,False
meta-llama__Llama-2-70b-hf,mistralai__Mixtral-8x7B-Instruct-v0.1,10042,1448,0.18771161123282215,0.2921270718232044,0.10441546059038226,0.10441546059038226,False
meta-llama__Llama-2-70b-hf,mistralai__Mixtral-8x7B-v0.1,10042,1448,0.2039434375622386,0.38535911602209943,0.18141567845986084,0.18141567845986084,False
meta-llama__Llama-2-70b-hf,tiiuae__falcon-40b,10042,1448,0.020713005377414856,0.026243093922651933,0.005530088545237077,0.005530088545237077,False
meta-llama__Llama-2-70b-hf,tiiuae__falcon-7b,10042,1448,0.092212706632145,0.12569060773480664,0.03347790110266165,0.03347790110266165,False
meta-llama__Meta-Llama-3-70B,meta-llama__Meta-Llama-3-70B-Instruct,10042,1448,0.03724357697669787,0.19751381215469613,0.16027023517799827,0.16027023517799827,False
meta-llama__Meta-Llama-3-70B,meta-llama__Meta-Llama-3-8B,10042,1448,0.07558255327623979,0.39433701657458564,0.31875446329834584,0.31875446329834584,False
meta-llama__Meta-Llama-3-70B,meta-llama__Meta-Llama-3-8B-Instruct,10042,1448,0.10476000796654053,0.43784530386740333,0.3330852959008628,0.3330852959008628,False
meta-llama__Meta-Llama-3-70B,microsoft__Phi-3-mini-4k-instruct,10042,1448,0.07538338976299543,0.35911602209944754,0.28373263233645213,0.28373263233645213,False
meta-llama__Meta-Llama-3-70B,mistralai__Mistral-7B-Instruct-v0.1,10042,1448,-0.061143198566022704,-0.0856353591160221,-0.0244921605499994,0.0244921605499994,False
meta-llama__Meta-Llama-3-70B,mistralai__Mistral-7B-Instruct-v0.2,10042,1448,0.027384983071101373,0.13604972375690608,0.1086647406858047,0.1086647406858047,False
meta-llama__Meta-Llama-3-70B,mistralai__Mistral-7B-v0.1,10042,1448,-0.13792073292172874,-0.1878453038674033,-0.04992457094567457,0.04992457094567457,False
meta-llama__Meta-Llama-3-70B,mistralai__Mixtral-8x7B-Instruct-v0.1,10042,1448,0.00936068512248556,0.0462707182320442,0.036910033109558635,0.036910033109558635,False
meta-llama__Meta-Llama-3-70B,mistralai__Mixtral-8x7B-v0.1,10042,1448,0.02559251145190201,0.13950276243093923,0.11391025097903722,0.11391025097903722,False
meta-llama__Meta-Llama-3-70B,tiiuae__falcon-40b,10042,1448,-0.15763792073292174,-0.21961325966850828,-0.061975338935586544,0.061975338935586544,False
meta-llama__Meta-Llama-3-70B,tiiuae__falcon-7b,10042,1448,-0.0861382194781916,-0.12016574585635359,-0.03402752637816199,0.03402752637816199,False
meta-llama__Meta-Llama-3-70B-Instruct,meta-llama__Meta-Llama-3-8B,10042,1448,0.03833897629954192,0.1968232044198895,0.1584842281203476,0.1584842281203476,False
meta-llama__Meta-Llama-3-70B-Instruct,meta-llama__Meta-Llama-3-8B-Instruct,10042,1448,0.06751643098984265,0.24033149171270718,0.1728150607228645,0.1728150607228645,False
meta-llama__Meta-Llama-3-70B-Instruct,microsoft__Phi-3-mini-4k-instruct,10042,1448,0.03813981278629755,0.16160220994475138,0.12346239715845383,0.12346239715845383,False
meta-llama__Meta-Llama-3-70B-Instruct,mistralai__Mistral-7B-Instruct-v0.1,10042,1448,-0.09838677554272057,-0.28314917127071826,-0.18476239572799769,0.18476239572799769,False
meta-llama__Meta-Llama-3-70B-Instruct,mistralai__Mistral-7B-Instruct-v0.2,10042,1448,-0.009858593905596494,-0.06146408839779006,-0.051605494492193565,0.051605494492193565,False
meta-llama__Meta-Llama-3-70B-Instruct,mistralai__Mistral-7B-v0.1,10042,1448,-0.1751643098984266,-0.38535911602209943,-0.21019480612367283,0.21019480612367283,False
meta-llama__Meta-Llama-3-70B-Instruct,mistralai__Mixtral-8x7B-Instruct-v0.1,10042,1448,-0.02788289185421231,-0.15124309392265192,-0.12336020206843962,0.12336020206843962,False
meta-llama__Meta-Llama-3-70B-Instruct,mistralai__Mixtral-8x7B-v0.1,10042,1448,-0.011651065524795858,-0.058011049723756904,-0.04635998419896105,0.04635998419896105,False
meta-llama__Meta-Llama-3-70B-Instruct,tiiuae__falcon-40b,10042,1448,-0.1948814977096196,-0.4171270718232044,-0.2222455741135848,0.2222455741135848,False
meta-llama__Meta-Llama-3-70B-Instruct,tiiuae__falcon-7b,10042,1448,-0.12338179645488946,-0.31767955801104975,-0.1942977615561603,0.1942977615561603,False
meta-llama__Meta-Llama-3-8B,meta-llama__Meta-Llama-3-8B-Instruct,10042,1448,0.029177454690300735,0.04350828729281768,0.014330832602516944,0.014330832602516944,False
meta-llama__Meta-Llama-3-8B,microsoft__Phi-3-mini-4k-instruct,10042,1448,-0.00019916351324437363,-0.03522099447513812,-0.03502183096189375,0.03502183096189375,False
meta-llama__Meta-Llama-3-8B,mistralai__Mistral-7B-Instruct-v0.1,10042,1448,-0.1367257518422625,-0.47997237569060774,-0.34324662384834526,0.34324662384834526,False
meta-llama__Meta-Llama-3-8B,mistralai__Mistral-7B-Instruct-v0.2,10042,1448,-0.048197570205138415,-0.25828729281767954,-0.2100897226125411,0.2100897226125411,False
meta-llama__Meta-Llama-3-8B,mistralai__Mistral-7B-v0.1,10042,1448,-0.21350328619796854,-0.5821823204419889,-0.3686790342440204,0.3686790342440204,False
meta-llama__Meta-Llama-3-8B,mistralai__Mixtral-8x7B-Instruct-v0.1,10042,1448,-0.06622186815375423,-0.34806629834254144,-0.2818444301887872,0.2818444301887872,False
meta-llama__Meta-Llama-3-8B,mistralai__Mixtral-8x7B-v0.1,10042,1448,-0.049990041824337784,-0.2548342541436464,-0.20484421231930863,0.20484421231930863,False
meta-llama__Meta-Llama-3-8B,tiiuae__falcon-40b,10042,1448,-0.23322047400916152,-0.613950276243094,-0.38072980223393244,0.38072980223393244,False
meta-llama__Meta-Llama-3-8B,tiiuae__falcon-7b,10042,1448,-0.1617207727544314,-0.5145027624309392,-0.35278198967650776,0.35278198967650776,False
meta-llama__Meta-Llama-3-8B-Instruct,microsoft__Phi-3-mini-4k-instruct,10042,1448,-0.02937661820354511,-0.0787292817679558,-0.04935266356441068,0.04935266356441068,False
meta-llama__Meta-Llama-3-8B-Instruct,mistralai__Mistral-7B-Instruct-v0.1,10042,1448,-0.16590320653256324,-0.5234806629834254,-0.3575774564508622,0.3575774564508622,False
meta-llama__Meta-Llama-3-8B-Instruct,mistralai__Mistral-7B-Instruct-v0.2,10042,1448,-0.07737502489543915,-0.30179558011049723,-0.22442055521505808,0.22442055521505808,False
meta-llama__Meta-Llama-3-8B-Instruct,mistralai__Mistral-7B-v0.1,10042,1448,-0.24268074088826927,-0.6256906077348067,-0.3830098668465374,0.3830098668465374,False
meta-llama__Meta-Llama-3-8B-Instruct,mistralai__Mixtral-8x7B-Instruct-v0.1,10042,1448,-0.09539932284405497,-0.39157458563535913,-0.29617526279130413,0.29617526279130413,False
meta-llama__Meta-Llama-3-8B-Instruct,mistralai__Mixtral-8x7B-v0.1,10042,1448,-0.07916749651463852,-0.2983425414364641,-0.2191750449218256,0.2191750449218256,False
meta-llama__Meta-Llama-3-8B-Instruct,tiiuae__falcon-40b,10042,1448,-0.26239792869946227,-0.6574585635359116,-0.3950606348364493,0.3950606348364493,False
meta-llama__Meta-Llama-3-8B-Instruct,tiiuae__falcon-7b,10042,1448,-0.19089822744473212,-0.5580110497237569,-0.3671128222790248,0.3671128222790248,False
microsoft__Phi-3-mini-4k-instruct,mistralai__Mistral-7B-Instruct-v0.1,10042,1448,-0.13652658832901812,-0.4447513812154696,-0.30822479288645144,0.30822479288645144,False
microsoft__Phi-3-mini-4k-instruct,mistralai__Mistral-7B-Instruct-v0.2,10042,1448,-0.04799840669189404,-0.22306629834254144,-0.1750678916506474,0.1750678916506474,False
microsoft__Phi-3-mini-4k-instruct,mistralai__Mistral-7B-v0.1,10042,1448,-0.21330412268472415,-0.5469613259668509,-0.3336572032821267,0.3336572032821267,False
microsoft__Phi-3-mini-4k-instruct,mistralai__Mixtral-8x7B-Instruct-v0.1,10042,1448,-0.06602270464050985,-0.31284530386740333,-0.24682259922689348,0.24682259922689348,False
microsoft__Phi-3-mini-4k-instruct,mistralai__Mixtral-8x7B-v0.1,10042,1448,-0.049790878311093405,-0.21961325966850828,-0.16982238135741487,0.16982238135741487,False
microsoft__Phi-3-mini-4k-instruct,tiiuae__falcon-40b,10042,1448,-0.23302131049591715,-0.5787292817679558,-0.34570797127203867,0.34570797127203867,False
microsoft__Phi-3-mini-4k-instruct,tiiuae__falcon-7b,10042,1448,-0.16152160924118703,-0.47928176795580113,-0.3177601587146141,0.3177601587146141,False
mistralai__Mistral-7B-Instruct-v0.1,mistralai__Mistral-7B-Instruct-v0.2,10042,1448,0.08852818163712407,0.22168508287292818,0.1331569012358041,0.1331569012358041,False
mistralai__Mistral-7B-Instruct-v0.1,mistralai__Mistral-7B-v0.1,10042,1448,-0.07677753435570603,-0.10220994475138122,-0.02543241039567519,0.02543241039567519,False
mistralai__Mistral-7B-Instruct-v0.1,mistralai__Mixtral-8x7B-Instruct-v0.1,10042,1448,0.07050388368850827,0.1319060773480663,0.06140219365955804,0.06140219365955804,False
mistralai__Mistral-7B-Instruct-v0.1,mistralai__Mixtral-8x7B-v0.1,10042,1448,0.08673571001792471,0.22513812154696133,0.13840241152903662,0.13840241152903662,False
mistralai__Mistral-7B-Instruct-v0.1,tiiuae__falcon-40b,10042,1448,-0.09649472216689903,-0.13397790055248618,-0.03748317838558715,0.03748317838558715,False
mistralai__Mistral-7B-Instruct-v0.1,tiiuae__falcon-7b,10042,1448,-0.024995020912168892,-0.034530386740331494,-0.009535365828162602,0.009535365828162602,False
mistralai__Mistral-7B-Instruct-v0.2,mistralai__Mistral-7B-v0.1,10042,1448,-0.16530571599283012,-0.3238950276243094,-0.15858931163147927,0.15858931163147927,False
mistralai__Mistral-7B-Instruct-v0.2,mistralai__Mixtral-8x7B-Instruct-v0.1,10042,1448,-0.018024297948615813,-0.08977900552486189,-0.07175470757624608,0.07175470757624608,False
mistralai__Mistral-7B-Instruct-v0.2,mistralai__Mixtral-8x7B-v0.1,10042,1448,-0.0017924716191993627,0.003453038674033149,0.005245510293232511,0.005245510293232511,True
mistralai__Mistral-7B-Instruct-v0.2,tiiuae__falcon-40b,10042,1448,-0.18502290380402311,-0.35566298342541436,-0.17064007962139124,0.17064007962139124,False
mistralai__Mistral-7B-Instruct-v0.2,tiiuae__falcon-7b,10042,1448,-0.11352320254929298,-0.2562154696132597,-0.1426922670639667,0.1426922670639667,False
mistralai__Mistral-7B-v0.1,mistralai__Mixtral-8x7B-Instruct-v0.1,10042,1448,0.1472814180442143,0.2341160220994475,0.08683460405523322,0.08683460405523322,False
mistralai__Mistral-7B-v0.1,mistralai__Mixtral-8x7B-v0.1,10042,1448,0.16351324437363074,0.32734806629834257,0.16383482192471183,0.16383482192471183,False
mistralai__Mistral-7B-v0.1,tiiuae__falcon-40b,10042,1448,-0.01971718781119299,-0.031767955801104975,-0.012050767989911986,0.012050767989911986,False
mistralai__Mistral-7B-v0.1,tiiuae__falcon-7b,10042,1448,0.05178251344353715,0.06767955801104972,0.01589704456751257,0.01589704456751257,False
mistralai__Mixtral-8x7B-Instruct-v0.1,mistralai__Mixtral-8x7B-v0.1,10042,1448,0.01623182632941645,0.09323204419889503,0.07700021786947858,0.07700021786947858,False
mistralai__Mixtral-8x7B-Instruct-v0.1,tiiuae__falcon-40b,10042,1448,-0.1669986058554073,-0.26588397790055246,-0.09888537204514516,0.09888537204514516,False
mistralai__Mixtral-8x7B-Instruct-v0.1,tiiuae__falcon-7b,10042,1448,-0.09549890460067716,-0.1664364640883978,-0.07093755948772064,0.07093755948772064,False
mistralai__Mixtral-8x7B-v0.1,tiiuae__falcon-40b,10042,1448,-0.18323043218482374,-0.35911602209944754,-0.1758855899146238,0.1758855899146238,False
mistralai__Mixtral-8x7B-v0.1,tiiuae__falcon-7b,10042,1448,-0.11173073093009361,-0.2596685082872928,-0.1479377773571992,0.1479377773571992,False
tiiuae__falcon-40b,tiiuae__falcon-7b,10042,1448,0.07149970125473014,0.09944751381215469,0.027947812557424553,0.027947812557424553,False
